x, y, z
 2.380, 1.709, 6.226
 2.380, 1.709, 6.226
 2.380, 1.709, 6.226
 2.136, 2.563, 6.775
 2.136, 2.563, 6.775
 1.770, 2.563, 7.812
 1.770, 2.563, 7.812
 1.648, 1.465, 8.911
 1.648, 1.465, 8.911
 1.648, 1.465, 8.911
 2.502, 0.366, 9.155
 2.502, 0.366, 9.155
 3.601, -0.732, 9.399
 3.601, -0.732, 9.399
 4.272, -1.709, 9.644
 4.272, -1.709, 9.644
 3.845, -1.160, 10.132
 3.845, -1.160, 10.132
 3.845, -1.160, 10.132
 3.113, 0.122, 10.315
 3.113, 0.122, 10.315
 2.441, 0.977, 10.315
 2.441, 0.977, 10.315
 2.319, 1.770, 10.437
 2.319, 1.770, 10.437
 2.502, 0.977, 11.108
 2.502, 0.977, 11.108
 2.502, 0.977, 11.108
 3.601, -1.526, 12.329
 3.601, -1.526, 12.329
 4.150, -5.493, 13.184
 4.150, -5.493, 13.184
 4.944, -8.423, 14.221
 4.944, -8.423, 14.221
 4.944, -8.423, 14.221
 4.395, -5.066, 15.198
 4.395, -5.066, 15.198
 3.662, 0.305, 14.771
 3.662, 0.305, 14.771
 2.930, 3.723, 14.282
 2.930, 3.723, 14.282
 3.235, 3.906, 16.479
 3.235, 3.906, 16.479
 3.235, 3.906, 16.479
 3.784, 2.197, 20.996
 3.784, 2.197, 20.996
 4.150, 1.160, 25.024
 4.150, 1.160, 25.024
 4.395, 0.610, 27.527
 4.395, 0.610, 27.527
 4.395, 0.610, 27.527
 3.723, 0.122, 29.236
 3.723, 0.122, 29.236
 3.479, -2.319, 29.541
 3.479, -2.319, 29.541
 5.554, -6.958, 29.236
 5.554, -6.958, 29.236
 5.554, -6.958, 29.236
 7.324, -8.850, 27.527
 7.324, -8.850, 27.527
 7.446, -5.493, 22.400
 7.446, -5.493, 22.400
 8.179, -6.836, 20.203
 8.179, -6.836, 20.203
 9.277, -7.812, 21.362
 9.277, -7.812, 21.362
 9.277, -7.812, 21.362
 10.376, -8.545, 21.851
 10.376, -8.545, 21.851
 11.292, -10.132, 20.386
 11.292, -10.132, 20.386
 12.024, -11.902, 18.677
 12.024, -11.902, 18.677
 9.827, -12.329, 19.836
 9.827, -12.329, 19.836
 9.827, -12.329, 19.836
 8.423, -11.414, 23.560
 8.423, -11.414, 23.560
 8.118, -10.498, 26.733
 8.118, -10.498, 26.733
 6.836, -9.155, 29.480
 6.836, -9.155, 29.480
 5.432, -7.751, 34.424
 5.432, -7.751, 34.424
 5.432, -7.751, 34.424
 4.150, -5.859, 39.917
 4.150, -5.859, 39.917
 1.770, -0.916, 45.837
 1.770, -0.916, 45.837
 -4.333, 11.902, 58.960
 -4.333, 11.902, 58.960
 -4.333, 11.902, 58.960
 -4.517, 11.292, 50.598
 -4.517, 11.292, 50.598
 -4.395, 8.911, 38.879
 -4.395, 8.911, 38.879
 -1.587, 3.296, 28.198
 -1.587, 3.296, 28.198
 2.441, -2.014, 18.921
 2.441, -2.014, 18.921
 2.441, -2.014, 18.921
 5.066, -6.165, 11.902
 5.066, -6.165, 11.902
 4.883, -8.057, 10.498
 4.883, -8.057, 10.498
 2.991, -6.409, 12.634
 2.991, -6.409, 12.634
 2.991, -6.409, 12.634
 1.892, -2.380, 11.414
 1.892, -2.380, 11.414
 1.282, -0.183, 10.498
 1.282, -0.183, 10.498
 0.916, 1.160, 9.644
 0.916, 1.160, 9.644
 0.122, 2.197, 9.705
 0.122, 2.197, 9.705
 0.122, 2.197, 9.705
 -0.610, 3.296, 10.803
 -0.610, 3.296, 10.803
 -1.343, 3.784, 12.024
 -1.343, 3.784, 12.024
 -1.831, 4.333, 12.756
 -1.831, 4.333, 12.756
 -1.953, 4.700, 12.878
 -1.953, 4.700, 12.878
 -1.953, 4.700, 12.878
 -1.892, 4.639, 12.451
 -1.892, 4.639, 12.451
 -0.793, 3.784, 10.681
 -0.793, 3.784, 10.681
 0.122, 2.686, 8.850
 0.122, 2.686, 8.850
 0.122, 2.686, 8.850
 -0.061, 1.709, 9.521
 -0.061, 1.709, 9.521
 0.488, 0.671, 9.155
 0.488, 0.671, 9.155
 0.793, 1.343, 8.545
 0.793, 1.343, 8.545
 1.160, 1.526, 8.484
 1.160, 1.526, 8.484
 1.160, 1.526, 8.484
 1.526, 1.526, 8.789
 1.526, 1.526, 8.789
 1.099, 2.380, 9.766
 1.099, 2.380, 9.766
 0.549, 3.357, 10.559
 0.549, 3.357, 10.559
 0.549, 3.357, 10.559
 -0.244, 4.578, 11.292
 -0.244, 4.578, 11.292
 -1.038, 5.493, 12.146
 -1.038, 5.493, 12.146
 -1.038, 5.493, 11.841
 -1.038, 5.493, 11.841
 -0.488, 5.127, 10.925
 -0.488, 5.127, 10.925
 -0.488, 5.127, 10.925
 -0.122, 4.639, 10.193
 -0.122, 4.639, 10.193
 -0.183, 4.089, 9.521
 -0.183, 4.089, 9.521
 -0.122, 3.418, 8.850
 -0.122, 3.418, 8.850
 -0.122, 3.418, 8.850
 -0.061, 3.174, 8.362
 -0.061, 3.174, 8.362
 -0.977, 3.540, 9.399
 -0.977, 3.540, 9.399
 -0.671, 3.357, 9.277
 -0.671, 3.357, 9.277
 0.244, 2.380, 7.996
 0.244, 2.380, 7.996
 0.244, 2.380, 7.996
 0.366, 2.075, 6.897
 0.366, 2.075, 6.897
 0.549, 1.343, 5.798
 0.549, 1.343, 5.798
 1.221, 0.671, 4.333
 1.221, 0.671, 4.333
 1.221, 0.671, 4.333
 1.465, 0.366, 3.235
 1.465, 0.366, 3.235
 1.648, 0.000, 2.686
 1.648, 0.000, 2.686
 1.953, -0.366, 2.075
 1.953, -0.366, 2.075
 1.953, -0.366, 2.075
 1.770, -0.366, 2.258
 1.770, -0.366, 2.258
 1.404, -0.671, 2.869
 1.404, -0.671, 2.869
 1.404, -0.793, 2.747
 1.404, -0.793, 2.747
 1.526, -0.793, 2.197
 1.526, -0.793, 2.197
 1.526, -0.793, 2.197
 1.343, -0.671, 1.892
 1.343, -0.671, 1.892
 1.526, -0.854, 1.465
 1.526, -0.854, 1.465
 1.709, -0.854, 0.732
 1.709, -0.854, 0.732
 1.709, -0.854, 0.732
 1.770, -0.977, 0.488
 1.770, -0.977, 0.488
 1.770, -0.916, 0.427
 1.770, -0.916, 0.427
 1.587, -0.854, 0.427
 1.587, -0.854, 0.427
 1.526, -0.610, 0.549
 1.526, -0.610, 0.549
 1.526, -0.610, 0.549
 1.404, -0.427, 0.488
 1.404, -0.427, 0.488
 1.343, -0.122, 0.671
 1.343, -0.122, 0.671
 1.160, -0.061, 1.038
 1.160, -0.061, 1.038
 1.160, -0.061, 1.038
 0.977, 0.305, 1.404
 0.977, 0.305, 1.404
 1.160, 0.122, 1.221
 1.160, 0.122, 1.221
 1.587, -0.061, 0.549
 1.587, -0.061, 0.549
 1.587, -0.061, 0.549
 1.953, -0.122, 0.305
 1.953, -0.122, 0.305
 2.075, 0.061, 0.305
 2.075, 0.061, 0.305
 2.441, -0.183, -0.061
 2.441, -0.183, -0.061
 2.502, -0.244, -0.427
 2.502, -0.244, -0.427
 2.502, -0.244, -0.427
 2.258, -0.244, 0.244
 2.258, -0.244, 0.244
 1.892, -0.061, 0.549
 1.892, -0.061, 0.549
 2.258, -0.244, 0.000
 2.258, -0.244, 0.000
 2.258, -0.244, 0.000
 2.441, -0.610, -0.793
 2.441, -0.610, -0.793
 2.808, -0.916, -1.343
 2.808, -0.916, -1.343
 2.747, -1.038, -1.770
 2.747, -1.038, -1.770
 2.747, -1.038, -1.770
 2.930, -0.977, -2.136
 2.930, -0.977, -2.136
 2.747, -0.916, -2.075
 2.747, -0.916, -2.075
 2.625, -0.732, -2.197
 2.625, -0.732, -2.197
 2.869, -0.977, -2.747
 2.869, -0.977, -2.747
 2.869, -0.977, -2.747
 2.747, -1.099, -2.502
 2.747, -1.099, -2.502
 2.563, -1.404, -2.075
 2.563, -1.404, -2.075
 2.869, -1.526, -2.319
 2.869, -1.526, -2.319
 2.869, -1.526, -2.319
 2.991, -1.770, -2.747
 2.991, -1.770, -2.747
 3.235, -1.831, -2.930
 3.235, -1.831, -2.930
 3.174, -2.136, -3.540
 3.174, -2.136, -3.540
 2.930, -2.319, -4.456
 2.930, -2.319, -4.456
 2.930, -2.319, -4.456
 3.052, -2.808, -5.188
 3.052, -2.808, -5.188
 3.296, -3.418, -5.615
 3.296, -3.418, -5.615
 3.235, -3.296, -5.981
 3.235, -3.296, -5.981
 3.235, -3.296, -5.981
 3.052, -2.991, -5.859
 3.052, -2.991, -5.859
 2.747, -2.747, -5.981
 2.747, -2.747, -5.981
 2.686, -2.502, -6.226
 2.686, -2.502, -6.226
 2.747, -2.197, -6.409
 2.747, -2.197, -6.409
 2.747, -2.197, -6.409
 2.380, -2.014, -6.042
 2.380, -2.014, -6.042
 2.502, -1.770, -5.493
 2.502, -1.770, -5.493
 2.258, -1.831, -4.272
 2.258, -1.831, -4.272
 2.258, -1.831, -4.272
 2.075, -1.587, -3.662
 2.075, -1.587, -3.662
 2.014, -1.709, -4.028
 2.014, -1.709, -4.028
 2.380, -1.587, -4.395
 2.380, -1.587, -4.395
 2.441, -1.648, -4.517
 2.441, -1.648, -4.517
 2.441, -1.648, -4.517
 2.625, -2.075, -4.883
 2.625, -2.075, -4.883
 2.747, -2.319, -5.188
 2.747, -2.319, -5.188
 2.625, -2.747, -5.371
 2.625, -2.747, -5.371
 2.625, -2.747, -5.371
 2.747, -3.052, -5.798
 2.747, -3.052, -5.798
 2.808, -3.052, -5.737
 2.808, -3.052, -5.737
 2.563, -2.747, -5.615
 2.563, -2.747, -5.615
 2.563, -2.747, -5.615
 2.380, -2.380, -5.249
 2.380, -2.380, -5.249
 1.831, -2.014, -4.456
 1.831, -2.014, -4.456
 1.343, -1.648, -3.479
 1.343, -1.648, -3.479
 0.916, -1.221, -2.441
 0.916, -1.221, -2.441
 0.916, -1.221, -2.441
 1.343, -1.709, -1.587
 1.343, -1.709, -1.587
 1.526, -2.258, -0.305
 1.526, -2.258, -0.305
 1.404, -2.563, 1.282
 1.404, -2.563, 1.282
 1.404, -2.563, 1.282
 2.563, -4.150, -1.221
 2.563, -4.150, -1.221
 2.869, -4.456, -3.723
 2.869, -4.456, -3.723
 2.319, -4.456, -4.883
 2.319, -4.456, -4.883
 2.808, -5.127, -9.460
 2.808, -5.127, -9.460
 2.808, -5.127, -9.460
 2.380, -3.845, -12.390
 2.380, -3.845, -12.390
 0.793, -2.319, -11.841
 0.793, -2.319, -11.841
 -0.793, -1.099, -10.803
 -0.793, -1.099, -10.803
 -0.793, -1.099, -10.803
 -2.380, 0.488, -11.169
 -2.380, 0.488, -11.169
 -3.723, 1.831, -12.939
 -3.723, 1.831, -12.939
 -4.150, 1.770, -16.907
 -4.150, 1.770, -16.907
 -4.395, 0.610, -23.071
 -4.395, 0.610, -23.071
 -4.395, 0.610, -23.071
 -5.127, -0.122, -31.677
 -5.127, -0.122, -31.677
 -7.446, 0.366, -39.551
 -7.446, 0.366, -39.551
 -10.742, 3.174, -42.480
 -10.742, 3.174, -42.480
 -10.742, 3.174, -42.480
 -12.207, 6.714, -42.236
 -12.207, 6.714, -42.236
 -11.353, 7.935, -41.626
 -11.353, 7.935, -41.626
 -9.644, 9.460, -42.786
 -9.644, 9.460, -42.786
 -9.033, 12.329, -44.434
 -9.033, 12.329, -44.434
 -9.033, 12.329, -44.434
 -8.545, 15.137, -45.288
 -8.545, 15.137, -45.288
 -8.606, 18.494, -44.373
 -8.606, 18.494, -44.373
 -8.728, 20.752, -42.603
 -8.728, 20.752, -42.603
 -8.850, 19.958, -41.931
 -8.850, 19.958, -41.931
 -8.850, 19.958, -41.931
 -8.179, 17.944, -39.734
 -8.179, 17.944, -39.734
 -6.897, 15.625, -37.842
 -6.897, 15.625, -37.842
 -6.104, 13.184, -35.950
 -6.104, 13.184, -35.950
 -5.798, 11.353, -34.424
 -5.798, 11.353, -34.424
 -5.798, 11.353, -34.424
 -5.676, 11.292, -32.715
 -5.676, 11.292, -32.715
 -5.920, 10.803, -31.006
 -5.920, 10.803, -31.006
 -5.615, 9.583, -29.846
 -5.615, 9.583, -29.846
 -5.615, 9.583, -29.846
 -5.127, 8.667, -28.748
 -5.127, 8.667, -28.748
 -4.272, 6.958, -28.015
 -4.272, 6.958, -28.015
 -2.991, 4.761, -27.405
 -2.991, 4.761, -27.405
 -1.709, 3.113, -27.466
 -1.709, 3.113, -27.466
 -1.709, 3.113, -27.466
 -1.160, 1.770, -26.794
 -1.160, 1.770, -26.794
 -0.854, 0.854, -25.696
 -0.854, 0.854, -25.696
 -1.160, 0.854, -23.438
 -1.160, 0.854, -23.438
 -1.099, 1.038, -21.240
 -1.099, 1.038, -21.240
 -1.099, 1.038, -21.240
 -0.549, 1.343, -19.592
 -0.549, 1.343, -19.592
 -0.610, 2.258, -18.005
 -0.610, 2.258, -18.005
 -0.671, 3.052, -16.296
 -0.671, 3.052, -16.296
 -0.671, 3.052, -16.296
 -0.732, 3.113, -15.015
 -0.732, 3.113, -15.015
 -0.732, 3.418, -13.855
 -0.732, 3.418, -13.855
 -0.610, 3.052, -12.390
 -0.610, 3.052, -12.390
 -0.122, 2.075, -10.864
 -0.122, 2.075, -10.864
 -0.122, 2.075, -10.864
 0.549, 0.610, -9.277
 0.549, 0.610, -9.277
 0.488, 0.061, -7.629
 0.488, 0.061, -7.629
 0.366, 0.183, -5.920
 0.366, 0.183, -5.920
 0.366, 0.183, -5.920
 0.732, 0.183, -4.517
 0.732, 0.183, -4.517
 0.916, 0.000, -3.418
 0.916, 0.000, -3.418
 1.343, -0.183, -2.502
 1.343, -0.183, -2.502
 1.343, -0.183, -2.502
 1.221, 0.000, -2.808
 1.221, 0.000, -2.808
 0.427, 1.343, -2.747
 0.427, 1.343, -2.747
 0.305, 2.502, -2.319
 0.305, 2.502, -2.319
 0.305, 3.113, -2.502
 0.305, 3.113, -2.502
 0.305, 3.113, -2.502
 0.366, 3.418, -2.625
 0.366, 3.418, -2.625
 0.916, 2.930, -3.113
 0.916, 2.930, -3.113
 1.038, 2.625, -3.906
 1.038, 2.625, -3.906
 1.038, 2.625, -3.906
 0.977, 2.869, -3.845
 0.977, 2.869, -3.845
 1.099, 2.502, -4.089
 1.099, 2.502, -4.089
 1.221, 2.380, -4.028
 1.221, 2.380, -4.028
 1.343, 1.953, -3.418
 1.343, 1.953, -3.418
 1.343, 1.953, -3.418
 2.075, 1.343, -3.235
 2.075, 1.343, -3.235
 2.563, 0.549, -3.052
 2.563, 0.549, -3.052
 3.296, -0.427, -2.991
 3.296, -0.427, -2.991
 3.296, -0.427, -2.991
 3.418, -1.404, -2.747
 3.418, -1.404, -2.747
 2.930, -1.404, -2.258
 2.930, -1.404, -2.258
 2.563, -0.977, -1.831
 2.563, -0.977, -1.831
 2.563, -0.977, -1.831
 1.587, -0.183, -1.465
 1.587, -0.183, -1.465
 0.732, 1.099, -0.977
 0.732, 1.099, -0.977
 0.854, 1.831, -0.305
 0.854, 1.831, -0.305
 0.793, 1.770, 0.427
 0.793, 1.770, 0.427
 0.793, 1.770, 0.427
 0.854, 0.977, 0.977
 0.854, 0.977, 0.977
 1.282, -0.122, 0.793
 1.282, -0.122, 0.793
 2.014, -0.732, 0.427
 2.014, -0.732, 0.427
 2.380, -1.465, 0.061
 2.380, -1.465, 0.061
 2.380, -1.465, 0.061
 2.441, -1.404, -0.122
 2.441, -1.404, -0.122
 2.625, -0.488, 0.916
 2.625, -0.488, 0.916
 2.625, -0.610, 2.014
 2.625, -0.610, 2.014
 2.625, -0.610, 2.014
 2.686, -1.038, 3.113
 2.686, -1.038, 3.113
 2.502, -1.465, 3.845
 2.502, -1.465, 3.845
 2.014, -1.404, 4.333
 2.014, -1.404, 4.333
 2.014, -1.404, 4.333
 0.977, -0.244, 4.395
 0.977, -0.244, 4.395
 0.305, 0.549, 4.517
 0.305, 0.549, 4.517
 -0.244, 0.366, 3.601
 -0.244, 0.366, 3.601
 0.244, -0.854, 1.160
 0.244, -0.854, 1.160
 0.244, -0.854, 1.160
 1.404, -3.113, -1.953
 1.404, -3.113, -1.953
 2.197, -4.761, -4.883
 2.197, -4.761, -4.883
 2.258, -5.188, -5.920
 2.258, -5.188, -5.920
 2.075, -4.517, -5.554
 2.075, -4.517, -5.554
 2.075, -4.517, -5.554
 1.709, -3.418, -4.333
 1.709, -3.418, -4.333
 1.526, -2.014, -2.625
 1.526, -2.014, -2.625
 1.343, -1.404, -1.221
 1.343, -1.404, -1.221
 1.343, -1.404, -1.221
 1.221, -1.587, -0.122
 1.221, -1.587, -0.122
 1.099, -1.587, 0.793
 1.099, -1.587, 0.793
 0.793, -1.038, 1.282
 0.793, -1.038, 1.282
 0.488, -0.671, 0.854
 0.488, -0.671, 0.854
 0.488, -0.671, 0.854
 0.549, -0.854, -0.488
 0.549, -0.854, -0.488
 0.732, -1.160, -2.075
 0.732, -1.160, -2.075
 0.793, -1.038, -3.052
 0.793, -1.038, -3.052
 0.793, -1.038, -3.052
 0.793, -1.038, -3.357
 0.793, -1.038, -3.357
 0.366, -0.427, -3.296
 0.366, -0.427, -3.296
 0.183, 0.244, -2.319
 0.183, 0.244, -2.319
 0.183, 0.244, -2.319
 0.671, 0.122, -1.465
 0.671, 0.122, -1.465
 0.916, -0.183, -0.916
 0.916, -0.183, -0.916
 1.038, -0.488, 0.122
 1.038, -0.488, 0.122
 1.282, -0.732, 1.099
 1.282, -0.732, 1.099
 1.282, -0.732, 1.099
 1.526, -0.977, 1.709
 1.526, -0.977, 1.709
 1.892, -1.221, 1.770
 1.892, -1.221, 1.770
 2.502, -1.770, 1.404
 2.502, -1.770, 1.404
 2.502, -1.770, 1.404
 2.930, -2.441, 0.488
 2.930, -2.441, 0.488
 2.625, -1.892, 0.244
 2.625, -1.892, 0.244
 2.319, -1.465, 1.526
 2.319, -1.465, 1.526
 2.319, -1.465, 1.526
 2.075, -1.343, 2.625
 2.075, -1.343, 2.625
 1.892, -0.977, 3.601
 1.892, -0.977, 3.601
 1.953, -1.404, 4.456
 1.953, -1.404, 4.456
 1.648, -2.014, 5.127
 1.648, -2.014, 5.127
 1.648, -2.014, 5.127
 1.404, -1.526, 5.859
 1.404, -1.526, 5.859
 1.587, -1.343, 5.981
 1.587, -1.343, 5.981
 1.770, -1.526, 5.493
 1.770, -1.526, 5.493
 1.770, -1.526, 5.493
 2.197, -2.075, 4.822
 2.197, -2.075, 4.822
 2.625, -2.441, 3.906
 2.625, -2.441, 3.906
 2.502, -2.258, 2.869
 2.502, -2.258, 2.869
 2.502, -2.258, 2.869
 2.502, -1.465, 2.869
 2.502, -1.465, 2.869
 2.319, -0.977, 2.991
 2.319, -0.977, 2.991
 2.136, -0.793, 2.991
 2.136, -0.793, 2.991
 1.953, -0.488, 3.113
 1.953, -0.488, 3.113
 1.953, -0.488, 3.113
 1.648, 0.000, 2.686
 1.648, 0.000, 2.686
 1.038, 0.671, 2.563
 1.038, 0.671, 2.563
 0.793, 1.404, 2.869
 0.793, 1.404, 2.869
 0.793, 1.404, 2.869
 0.854, 1.587, 2.319
 0.854, 1.587, 2.319
 0.977, 1.221, 1.343
 0.977, 1.221, 1.343
 1.160, 0.671, 0.183
 1.160, 0.671, 0.183
 1.160, 0.671, 0.183
 1.404, 0.427, -0.427
 1.404, 0.427, -0.427
 1.587, 0.366, -0.427
 1.587, 0.366, -0.427
 1.953, 0.183, 0.122
 1.953, 0.183, 0.122
 1.770, 0.305, 0.671
 1.770, 0.305, 0.671
 1.770, 0.305, 0.671
 1.953, 0.427, 1.587
 1.953, 0.427, 1.587
 2.319, 0.305, 2.136
 2.319, 0.305, 2.136
 2.502, 0.122, 2.380
 2.502, 0.122, 2.380
 2.502, 0.122, 2.380
 2.380, 0.488, 2.319
 2.380, 0.488, 2.319
 1.709, 0.549, 2.686
 1.709, 0.549, 2.686
 1.343, 0.549, 2.502
 1.343, 0.549, 2.502
 1.526, 0.610, 2.319
 1.526, 0.610, 2.319
 1.526, 0.610, 2.319
 1.953, 0.122, 2.197
 1.953, 0.122, 2.197
 2.258, -0.244, 1.770
 2.258, -0.244, 1.770
 2.319, -0.122, 1.892
 2.319, -0.122, 1.892
 2.319, -0.122, 1.892
 2.380, -0.122, 2.808
 2.380, -0.122, 2.808
 2.502, -0.061, 3.784
 2.502, -0.061, 3.784
 2.869, 0.549, 4.761
 2.869, 0.549, 4.761
 2.869, 0.549, 4.761
 2.502, 0.977, 5.676
 2.502, 0.977, 5.676
 2.014, 1.526, 6.348
 2.014, 1.526, 6.348
 1.831, 1.770, 6.958
 1.831, 1.770, 6.958
 1.587, 1.892, 6.958
 1.587, 1.892, 6.958
 1.587, 1.892, 6.958
 1.587, 1.831, 6.348
 1.587, 1.831, 6.348
 1.709, 1.831, 5.615
 1.709, 1.831, 5.615
 1.648, 1.648, 5.249
 1.648, 1.648, 5.249
 1.648, 1.648, 5.249
 1.831, 1.160, 4.700
 1.831, 1.160, 4.700
 2.075, 0.854, 4.456
 2.075, 0.854, 4.456
 2.197, 0.000, 4.456
 2.197, 0.000, 4.456
 1.648, -0.732, 4.883
 1.648, -0.732, 4.883
 1.648, -0.732, 4.883
 1.587, -4.333, 5.432
 1.587, -4.333, 5.432
 2.380, -12.085, 5.371
 2.380, -12.085, 5.371
 1.892, -9.216, 7.690
 1.892, -9.216, 7.690
 1.892, -9.216, 7.690
 1.160, -5.066, 10.071
 1.160, -5.066, 10.071
 1.221, -3.418, 8.362
 1.221, -3.418, 8.362
 1.343, -3.113, 7.385
 1.343, -3.113, 7.385
 1.343, -3.113, 7.385
 1.770, -4.333, 8.606
 1.770, -4.333, 8.606
 2.136, -4.150, 9.766
 2.136, -4.150, 9.766
 2.319, -3.601, 9.583
 2.319, -3.601, 9.583
 2.380, -3.296, 9.644
 2.380, -3.296, 9.644
 2.380, -3.296, 9.644
 2.319, -2.869, 10.193
 2.319, -2.869, 10.193
 2.258, -2.930, 10.437
 2.258, -2.930, 10.437
 2.686, -2.686, 10.620
 2.686, -2.686, 10.620
 2.686, -2.686, 10.620
 3.296, -2.197, 10.254
 3.296, -2.197, 10.254
 3.601, -2.441, 9.705
 3.601, -2.441, 9.705
 3.479, -2.991, 9.827
 3.479, -2.991, 9.827
 3.357, -3.540, 10.498
 3.357, -3.540, 10.498
 3.357, -3.540, 10.498
 3.235, -3.174, 10.986
 3.235, -3.174, 10.986
 3.296, -2.625, 11.047
 3.296, -2.625, 11.047
 3.357, -2.502, 11.780
 3.357, -2.502, 11.780
 3.357, -2.502, 11.780
 3.967, -2.808, 12.817
 3.967, -2.808, 12.817
 4.944, -4.211, 14.526
 4.944, -4.211, 14.526
 5.493, -5.493, 17.090
 5.493, -5.493, 17.090
 6.348, -7.202, 19.043
 6.348, -7.202, 19.043
 6.348, -7.202, 19.043
 5.981, -7.751, 19.653
 5.981, -7.751, 19.653
 5.554, -6.409, 20.630
 5.554, -6.409, 20.630
 5.920, -4.944, 21.729
 5.920, -4.944, 21.729
 6.348, -3.906, 23.132
 6.348, -3.906, 23.132
 6.348, -3.906, 23.132
 7.446, -4.639, 24.902
 7.446, -4.639, 24.902
 9.094, -5.859, 26.489
 9.094, -5.859, 26.489
 9.155, -7.202, 27.954
 9.155, -7.202, 27.954
 9.155, -7.202, 27.954
 7.080, -5.615, 30.518
 7.080, -5.615, 30.518
 6.714, -4.456, 33.142
 6.714, -4.456, 33.142
 4.883, -1.282, 34.302
 4.883, -1.282, 34.302
 3.784, 1.099, 34.912
 3.784, 1.099, 34.912
 3.784, 1.099, 34.912
 3.113, -3.784, 33.386
 3.113, -3.784, 33.386
 1.160, -15.747, 36.987
 1.160, -15.747, 36.987
 -1.709, -18.494, 34.607
 -1.709, -18.494, 34.607
 -1.709, -18.494, 34.607
 -2.014, -9.399, 29.907
 -2.014, -9.399, 29.907
 -1.648, 0.732, 28.503
 -1.648, 0.732, 28.503
 -1.587, 14.526, 32.532
 -1.587, 14.526, 32.532
 1.282, 22.156, 33.264
 1.282, 22.156, 33.264
 1.282, 22.156, 33.264
 3.845, 21.606, 29.236
 3.845, 21.606, 29.236
 6.836, 15.747, 25.879
 6.836, 15.747, 25.879
 9.338, 8.179, 21.851
 9.338, 8.179, 21.851
 9.338, 8.179, 21.851
 9.399, 3.479, 20.325
 9.399, 3.479, 20.325
 8.240, 0.488, 17.639
 8.240, 0.488, 17.639
 6.042, -0.732, 15.625
 6.042, -0.732, 15.625
 3.479, -0.610, 14.343
 3.479, -0.610, 14.343
 3.479, -0.610, 14.343
 1.221, 0.549, 14.648
 1.221, 0.549, 14.648
 -0.305, 2.014, 15.442
 -0.305, 2.014, 15.442
 -1.587, 4.089, 16.296
 -1.587, 4.089, 16.296
 -2.625, 7.202, 18.494
 -2.625, 7.202, 18.494
 -2.625, 7.202, 18.494
 -3.601, 10.498, 21.606
 -3.601, 10.498, 21.606
 -4.517, 13.245, 24.963
 -4.517, 13.245, 24.963
 -4.639, 14.099, 27.222
 -4.639, 14.099, 27.222
 -4.639, 14.099, 27.222
 -3.906, 12.207, 27.405
 -3.906, 12.207, 27.405
 -3.357, 10.437, 26.733
 -3.357, 10.437, 26.733
 -2.380, 8.728, 24.719
 -2.380, 8.728, 24.719
 -1.282, 7.263, 22.705
 -1.282, 7.263, 22.705
 -1.282, 7.263, 22.705
 -0.183, 6.836, 20.630
 -0.183, 6.836, 20.630
 0.732, 7.019, 18.860
 0.732, 7.019, 18.860
 1.099, 7.263, 17.883
 1.099, 7.263, 17.883
 1.099, 7.263, 17.883
 1.587, 6.775, 17.029
 1.587, 6.775, 17.029
 2.380, 6.042, 16.418
 2.380, 6.042, 16.418
 2.686, 5.188, 15.747
 2.686, 5.188, 15.747
 2.563, 4.578, 15.076
 2.563, 4.578, 15.076
 2.563, 4.578, 15.076
 2.258, 4.272, 14.648
 2.258, 4.272, 14.648
 1.831, 4.333, 13.977
 1.831, 4.333, 13.977
 1.343, 3.662, 12.634
 1.343, 3.662, 12.634
 1.343, 2.747, 10.681
 1.343, 2.747, 10.681
 1.343, 2.747, 10.681
 1.160, 1.770, 8.972
 1.160, 1.770, 8.972
 0.916, 1.587, 7.263
 0.916, 1.587, 7.263
 0.977, 1.038, 5.859
 0.977, 1.038, 5.859
 0.854, 0.366, 4.883
 0.854, 0.366, 4.883
 0.854, 0.366, 4.883
 0.488, 0.000, 4.211
 0.488, 0.000, 4.211
 0.244, 0.183, 3.723
 0.244, 0.183, 3.723
 0.000, 0.427, 3.235
 0.000, 0.427, 3.235
 0.000, 0.427, 3.235
 -0.366, 0.732, 3.174
 -0.366, 0.732, 3.174
 -0.488, 1.099, 3.296
 -0.488, 1.099, 3.296
 -0.610, 1.465, 3.357
 -0.610, 1.465, 3.357
 -0.610, 1.465, 3.357
 -0.366, 1.587, 3.723
 -0.366, 1.587, 3.723
 -0.122, 1.709, 3.784
 -0.122, 1.709, 3.784
 0.061, 1.709, 3.967
 0.061, 1.709, 3.967
 0.488, 1.648, 4.456
 0.488, 1.648, 4.456
 0.488, 1.648, 4.456
 0.854, 1.404, 4.456
 0.854, 1.404, 4.456
 1.221, 1.099, 4.578
 1.221, 1.099, 4.578
 1.709, 0.793, 4.578
 1.709, 0.793, 4.578
 1.709, 0.793, 4.578
 1.770, 0.427, 4.517
 1.770, 0.427, 4.517
 2.258, -0.977, 4.517
 2.258, -0.977, 4.517
 3.357, -4.639, 3.601
 3.357, -4.639, 3.601
 3.845, -5.737, 2.869
 3.845, -5.737, 2.869
 3.845, -5.737, 2.869
 3.479, -4.761, 2.930
 3.479, -4.761, 2.930
 3.296, -3.967, 2.502
 3.296, -3.967, 2.502
 3.113, -3.845, 2.441
 3.113, -3.845, 2.441
 3.113, -3.845, 2.441
